"DATE","TIME","SYSID","CPU","MODEL","H/W MODEL","NUM","TYPE","ON","LPARB","MVSB","PARKED","MVSB","PARKED","HIPERDISPATCH","mtCpu","Mode","MaxCf","Cf","AvgTd"
2019/04/25,17:39:00,"A1","2964","740","N63","0","CP",100.00,49.67,49.70,0.00
2019/04/25,17:39:00,"A1","2964","740","N63","1","CP",100.00,41.23,41.26,0.00
2019/04/25,17:39:00,"A1","2964","740","N63","2","CP",100.00,38.90,38.93,0.00
2019/04/25,17:39:00,"A1","2964","740","N63","*ALL",CP,,43.26,43.29,,,,YES
2019/04/25,17:39:00,"A1","2964","740","N63","3","IIP",100.00,52.19,40.38,0.00,28.27,0.00
2019/04/25,17:39:00,"A1","2964","740","N63","4","IIP",100.00,33.71,23.64,0.00,22.29,0.00
2019/04/25,17:39:00,"A1","2964","740","N63","5","IIP",100.00,30.45,20.67,0.00,20.46,0.00
2019/04/25,17:39:00,"A1","2964","740","N63","*ALL",IIP,,38.78,25.95,,,,YES
2019/04/25,17:39:00,"A1","2964","740","N63","MULTI-THREADING ANALYSIS",,,,,,,,,"CP",1,1.000,1.000,1.000
2019/04/25,17:39:00,"A1","2964","740","N63","MULTI-THREADING ANALYSIS",,,,,,,,,"IIP",2,1.457,1.158,1.346
2019/04/25,17:39:00,"A2","2964","740","N63","0","CP",100.00,51.17,51.18,0.00
2019/04/25,17:39:00,"A2","2964","740","N63","1","CP",100.00,45.09,45.12,0.00
2019/04/25,17:39:00,"A2","2964","740","N63","2","CP",100.00,46.05,46.08,0.00
2019/04/25,17:39:00,"A2","2964","740","N63","*ALL",CP,,47.43,47.46,,,,YES
2019/04/25,17:39:00,"A2","2964","740","N63","3","IIP",100.00,55.13,42.71,0.00,30.51,0.00
2019/04/25,17:39:00,"A2","2964","740","N63","4","IIP",100.00,36.65,25.88,0.00,24.18,0.00
2019/04/25,17:39:00,"A2","2964","740","N63","5","IIP",100.00,32.84,22.42,0.00,22.17,0.00
2019/04/25,17:39:00,"A2","2964","740","N63","*ALL",IIP,,41.54,27.98,,,,YES
2019/04/25,17:39:00,"A2","2964","740","N63","MULTI-THREADING ANALYSIS",,,,,,,,,"CP",1,1.000,1.000,1.000
2019/04/25,17:39:00,"A2","2964","740","N63","MULTI-THREADING ANALYSIS",,,,,,,,,"IIP",2,1.493,1.175,1.354
2019/04/25,17:39:00,"F1","2964","740","N63","0","CP",100.00,1.30,1.28,0.00
2019/04/25,17:39:00,"F1","2964","740","N63","1","CP",100.00,0.96,0.93,0.00
2019/04/25,17:39:00,"F1","2964","740","N63","*ALL",CP,,1.13,1.11,,,,YES
2019/04/25,17:39:00,"F2","2964","740","N63","0","CP",100.00,0.83,0.80,0.00
2019/04/25,17:39:00,"F2","2964","740","N63","1","CP",100.00,0.75,0.71,0.00
2019/04/25,17:39:00,"F2","2964","740","N63","*ALL",CP,,0.79,0.76,,,,YES
